Control vs. Low dose						
WB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chrIV:10439122:10443819:F13B12.3:WBGene00008731	322,2034488	-0,62458052	0,19873617	-3,142762185	0,001673618	0,028546609
chrX:3376859:3379248:sorf-1:WBGene00022769	1205,412186	0,35872222	0,114182813	3,141648114	0,001679998	0,0286269
chrII:9331642:9333970:eif-3.F:WBGene00001229	6803,832829	0,392868164	0,125067203	3,141256488	0,001682246	0,028636687
chrI:5741867:5743571:rpt-5:WBGene00004505	4396,627072	0,281043936	0,089492699	3,140411889	0,001687104	0,028690839
chrV:204381:209762:lec-12:WBGene00017080	1177,804755	0,38182506	0,121616676	3,139578168	0,001691913	0,028744034
chrV:6502367:6504181:moc-2:WBGene00003385	502,2210225	0,519933742	0,165624863	3,139225195	0,001693952	0,028750132
chrII:9783246:9787629:cyp-13A2:WBGene00011676	171,9669828	-0,362638347	0,115570794	-3,137802684	0,001702194	0,028843988
chrV:9986329:9987788:C27H6.8:WBGene00007787	2692,267296	0,284055937	0,090530301	3,137689074	0,001702854	0,028843988
chrV:12320179:12337766:twk-13:WBGene00006668	1170,146765	-0,242122139	0,077192207	-3,136613761	0,001709111	0,028921339
chrV:13092648:13094482:lurp-4:WBGene00077698	12,77069917	-0,991672037	0,316207837	-3,136139967	0,001711875	0,028939481
chrV:9693056:9694785:ZK287.7:WBGene00013967	494,9215976	0,356474677	0,113703454	3,13512619	0,001717802	0,029004022
chrIII:9778781:9780354:sqv-3:WBGene00005021	435,0843227	0,263693513	0,084115246	3,134907448	0,001719083	0,029004022
chrII:5128:5483:C01B12.9:WBGene00022904	126,6683666	-0,910039522	0,29034785	-3,134307774	0,001722601	0,029031634
chrV:6206754:6208561:W06H8.2:WBGene00021066	143,8107849	-0,725255462	0,231411569	-3,134050149	0,001724114	0,029031634
chrI:3710878:3713199:F21A9.1:WBGene00017650	164,4809583	-0,539106478	0,172075113	-3,132971801	0,001730461	0,029109854
chrV:9711446:9713632:F40F9.10:WBGene00009586	771,5148118	-0,448204146	0,143099552	-3,132114256	0,001735523	0,029166337
chrIV:5160521:5161419:C24D10.4:WBGene00016055	1068,196308	0,319611251	0,102058379	3,13165126	0,001738262	0,029183699
chrIV:1510545:1515457:K03H6.2:WBGene00019368	18,54062069	1,007330064	0,321789911	3,130396665	0,001745704	0,029246255
chrIII:13389394:13390862:T03F6.3:WBGene00011399	3704,904367	0,429824862	0,137317356	3,130156852	0,00174713	0,029246255
chrIII:9564602:9566115:C48B4.11:WBGene00008174	431,5484506	0,553598952	0,176886104	3,129691583	0,001749899	0,029246255
chrIII:6483217:6488875:F23F12.8:WBGene00017754	571,7179906	-1,060039572	0,338706341	-3,129671471	0,001750019	0,029246255
chrI:4665932:4671738:xnp-1:WBGene00006961	5639,181438	-1,24618437	0,398229484	-3,129312168	0,001752161	0,029246255
chrIV:7953499:7955949:ceh-19:WBGene00000442	152,3244665	-0,497825518	0,159085368	-3,129297967	0,001752245	0,029246255
chrIV:2601140:2607571:epg-9:WBGene00022078	2332,312149	0,283234079	0,090541214	3,128233734	0,001758603	0,029323757
chrII:6622185:6623501:F54H5.3:WBGene00018840	26,23555326	-0,593701923	0,189881034	-3,126704706	0,001767774	0,02944798
chrI:15064837:15068346:rrn-3.1:WBGene00004622	323815,5516	-1,144581826	0,366191712	-3,125635534	0,001774213	0,029526493
chrV:6110970:6112997:F17A9.5:WBGene00017537	447,6040525	0,371385615	0,11883919	3,125110628	0,001777382	0,029540367
chrI:5549136:5550295:ostd-1:WBGene00019693	6500,778011	0,340457089	0,10894886	3,124925663	0,0017785	0,029540367
chrII:10822327:10824081:R06F6.12:WBGene00023418	1277,007354	0,236645892	0,075741331	3,124395751	0,001781706	0,029546602
chrIV:2612431:2613061:Y69A2AR.28:WBGene00022099	4709,675779	0,58607005	0,187594268	3,124136229	0,001783279	0,029546602
chrV:14476902:14479003:clec-54:WBGene00008596	13,03691448	-0,828911036	0,265335767	-3,12400792	0,001784057	0,029546602
chrIII:11568136:11573343:Y66D12A.9:WBGene00013435	2014,912459	0,520547251	0,166649016	3,123614312	0,001786445	0,029557519
chrIV:13244323:13247160:cox-11:WBGene00010437	626,229315	0,337172793	0,107952983	3,123330024	0,001788171	0,029557519
chrI:14720587:14721355:K05C4.2:WBGene00010579	4877,130462	0,563820974	0,180640786	3,121227419	0,001800989	0,029740655
chrIV:9463950:9467518:F38E11.6:WBGene00009543	236,7442551	-0,469136128	0,150358848	-3,120109881	0,001807836	0,029824934
chrIV:7982525:7983925:arf-3:WBGene00000183	21537,46136	0,383078385	0,122829559	3,118780119	0,001816014	0,029930995
chrX:11047445:11049275:clc-1:WBGene00000522	420,6594044	0,885763672	0,284093516	3,117859518	0,001821696	0,029969245
chrIV:2608050:2610204:vamp-7:WBGene00022077	969,6012355	0,412141168	0,132188193	3,11783647	0,001821839	0,029969245
chrIV:307504:311236:swt-1:WBGene00019300	245,7237522	0,611319693	0,196174115	3,116209769	0,001831919	0,030106121
chrIV:11626909:11627947:lys-6:WBGene00003095	14,54844697	0,901243874	0,289409297	3,114080593	0,001845191	0,030295129
chrIII:10596609:10600188:epg-6:WBGene00012641	5626,977871	0,23106253	0,074216608	3,113353433	0,001849744	0,030340761
chrX:11116106:11116823:nlp-66:WBGene00011141	149,3501905	0,781316205	0,250986565	3,112980187	0,001852085	0,03034501
chrIV:259988:261683:pqbp-1.1:WBGene00020647	3405,073214	0,380126121	0,122119194	3,112746726	0,00185355	0,03034501
chrII:12248124:12249135:tag-276:WBGene00013254	564,4809945	0,568774517	0,182760396	3,112132225	0,001857413	0,030354154
chrIV:12124951:12126785:dhhc-6:WBGene00010892	1937,483141	0,293580969	0,094335526	3,112093398	0,001857657	0,030354154
chrIII:1080900:1081300:kbp-4:WBGene00022357	1910,275939	0,697795745	0,22425331	3,111640785	0,001860507	0,030371718
chrII:6423111:6424953:K03H9.3:WBGene00019372	92,19795179	-0,426395797	0,137056359	-3,11109824	0,001863929	0,03039857
chrV:11438769:11441636:dmsr-1:WBGene00010191	767,100431	-0,267855788	0,08611485	-3,11044827	0,001868036	0,030411122
chrII:9319864:9321878:wdfy-2:WBGene00008402	2020,00184	0,203185264	0,06532419	3,110413829	0,001868254	0,030411122
chrX:9543669:9560801:F49E2.5:WBGene00009888	5954,18422	-0,880253541	0,283083552	-3,109518496	0,001873926	0,030474447
chrI:13325229:13333511:gcy-35:WBGene00001555	5337,082476	0,22210579	0,071453063	3,108415236	0,001880936	0,030559403
chrX:15425100:15428180:nas-13:WBGene00003532	396,8955297	-0,385603374	0,124071792	-3,107905254	0,001884185	0,030561267
chrIII:11894783:11898269:tsen-2:WBGene00013231	968,4463789	0,516219518	0,166102537	3,107836444	0,001884623	0,030561267
chrX:3260609:3261470:lbp-2:WBGene00002254	275,6798712	0,499485788	0,160756148	3,107102237	0,00188931	0,030608261
chrV:4195576:4199399:algn-5:WBGene00019276	1847,666335	0,326255919	0,105026301	3,106421101	0,001893668	0,030617406
chrIV:10934185:10935914:lgg-2:WBGene00002981	10140,75663	0,312070052	0,100470146	3,106097314	0,001895743	0,030617406
chrV:18143715:18144720:Y37H2A.14:WBGene00045416	37,54164594	1,61886609	0,521210974	3,105970848	0,001896554	0,030617406
chrII:11683478:11685289:C47D12.5:WBGene00008139	93,43680655	0,599993364	0,193180699	3,10586599	0,001897227	0,030617406
chrIV:17100224:17103715:Y116A8C.30:WBGene00013807	863,0198933	0,439756742	0,141609315	3,105422414	0,001900075	0,030617406
chrII:2059840:2061852:fbxb-36:WBGene00017211	97,64970058	-0,768306639	0,247414768	-3,105338639	0,001900613	0,030617406
chrIII:9387600:9390107:slc-17.2:WBGene00008000	4794,254378	0,332722742	0,107157361	3,104991927	0,001902842	0,030624482
chrIII:4343444:4345220:lcmt-1:WBGene00007137	1889,118268	0,451555913	0,145477864	3,103949282	0,001909561	0,030703725
chrII:6157166:6161094:exp-1:WBGene00001373	79,98423026	-0,442533173	0,14259444	-3,103439187	0,001912855	0,030727822
chrX:16679526:16679873:F22H10.2:WBGene00017726	84,92455631	1,51192374	0,487225555	3,103128978	0,001914862	0,030731195
chrIII:6462906:6463779:dlc-1:WBGene00001005	17984,87605	0,603527046	0,194508705	3,102827942	0,00191681	0,030731328
chrV:2565682:2568878:Y45G12C.1:WBGene00021565	193,2104171	-0,39372183	0,126903842	-3,102520964	0,0019188	0,030731328
chrIII:3648791:3650832:madf-8:WBGene00008118	347,1657578	-0,267823864	0,086330856	-3,102295934	0,001920259	0,030731328
chrI:5774584:5775610:hil-5:WBGene00001856	4120,631631	0,422077717	0,13611502	3,100890098	0,001929399	0,030830722
chrIV:10404007:10408745:gpa-7:WBGene00001669	1096,730382	-0,415664761	0,134051396	-3,100786523	0,001930074	0,030830722
chrI:6924287:6925465:C48B6.9:WBGene00016745	771,1310038	0,44613198	0,143894508	3,100410062	0,001932529	0,030841143
chrX:5603765:5609133:F14D12.1:WBGene00017463	620,4789166	-0,574149431	0,18528101	-3,098803446	0,001943039	0,03097997
chrI:2983205:2986095:Y71F9AR.2:WBGene00022123	444,9225088	0,286873524	0,092589453	3,098339126	0,001946086	0,030999663
chrIV:11403960:11406085:cyp-31A2:WBGene00010354	90,83284838	0,398423816	0,128624517	3,097572877	0,001951124	0,031051007
chrIII:12250464:12250574:sls-2.8:WBGene00004840	13,13616485	0,964406638	0,31140134	3,096989359	0,001954969	0,031083279
chrII:13157334:13160427:F32A11.1:WBGene00009307	2943,474339	0,379976995	0,122879575	3,092271389	0,001986312	0,031531032
chrII:11468562:11469624:cisd-1:WBGene00044026	2621,572635	0,566792306	0,183297665	3,09219599	0,001986816	0,031531032
chrII:7597539:7598752:pgam-5:WBGene00019941	2825,803933	0,274256419	0,088736623	3,090679021	0,001996994	0,031626664
chrX:17035195:17043027:F35B3.7:WBGene00018033	423,5603529	-0,251660823	0,081431023	-3,090478461	0,001998343	0,031626664
chrII:4627810:4638384:che-10:WBGene00018051	2264,068962	-1,318354942	0,426586958	-3,090471751	0,001998388	0,031626664
chrV:6504545:6505389:W01A11.7:WBGene00020912	190,7359385	0,761914086	0,246726241	3,088095064	0,00201444	0,031830358
chrIII:7072612:7073851:ZK418.5:WBGene00022734	3764,374071	0,453257057	0,146779401	3,088015447	0,00201498	0,031830358
chrIV:1613895:1616774:nhr-122:WBGene00003712	1002,814888	0,300264488	0,09725024	3,087544954	0,002018172	0,031845637
chrV:17086132:17093546:ZK218.1:WBGene00013935	297,5283443	0,862859903	0,279512557	3,087016593	0,002021763	0,031845637
chrV:4046404:4047433:C49G7.3:WBGene00016781	61,84353379	1,809517675	0,586206866	3,08682443	0,00202307	0,031845637
chrII:7210730:7211380:E04F6.8:WBGene00017127	315,2439347	0,941206529	0,304915618	3,086777045	0,002023393	0,031845637
chrIII:2446208:2448925:klo-2:WBGene00017103	73,97849984	-0,548458172	0,177733884	-3,085839111	0,002029786	0,031916896
chrV:8221487:8223589:air-1:WBGene00000098	2837,176889	0,306425146	0,099322551	3,085151781	0,002034483	0,031961373
chrX:11419107:11420074:F46C3.6:WBGene00045253	170,2085959	0,831953539	0,26972403	3,084462071	0,002039206	0,032006182
chrI:2352834:2356238:peel-1:WBGene00077563	6,61408068	1,816460684	0,589000286	3,083972497	0,002042565	0,032029513
chrII:1028971:1033665:math-34:WBGene00019699	38,14360993	-0,727419495	0,235900736	-3,083582982	0,002045241	0,032042103
chrIV:3385897:3386901:mai-2:WBGene00015248	12364,40621	0,733148998	0,237827795	3,082688456	0,002051398	0,032109164
chrIII:5273799:5274765:daf-41:WBGene00022599	8715,625366	0,484749029	0,157267575	3,082320238	0,002053937	0,032119526
chrII:13828079:13829715:his-42:WBGene00001916	23,27484369	0,708372415	0,229890008	3,081353647	0,002060617	0,032194561
chrV:3964796:3967880:cyp-34A8:WBGene00015043	75,95599349	0,569996467	0,185022696	3,080684049	0,002065257	0,032237602
chrIV:4772091:4775133:R11E3.2:WBGene00020004	154,019983	-0,76719948	0,249110411	-3,079756786	0,002071697	0,032308652
chrI:5783810:5788611:rnt-1:WBGene00004393	215,843453	-0,344403231	0,11186828	-3,078649566	0,002079411	0,032399424
chrIV:10825869:10828149:npax-3:WBGene00011257	68,85358004	-0,744066763	0,241785562	-3,077382942	0,002088268	0,032507821
chrX:933803:937829:F35H12.1:WBGene00018074	278,5346806	-0,477147617	0,155094367	-3,076498696	0,002094472	0,032551135
chrI:9960369:9961977:algn-10:WBGene00007043	650,1867181	0,271758303	0,088335201	3,076444042	0,002094856	0,032551135
chrV:8533357:8533922:his-7:WBGene00001881	145,3605555	0,574570326	0,186794632	3,075946674	0,002098354	0,032575894
chrIV:7156899:7160150:maph-9:WBGene00016397	478,4398058	-0,876798386	0,285203735	-3,074287886	0,002110057	0,032716368
chrII:13641488:13643823:fbxa-167:WBGene00007837	597,8976696	-0,386869083	0,125846995	-3,074122545	0,002111227	0,032716368
chrII:6902850:6907757:B0252.3:WBGene00015088	440,2720297	0,332421468	0,108162409	3,073354898	0,002116666	0,032758312
chrI:14097491:14101090:tdpt-1:WBGene00013405	564,4526969	0,39973518	0,130079546	3,073005651	0,002119145	0,032758312
chrX:13225817:13227988:skr-21:WBGene00004827	8340,828651	0,435371346	0,141679526	3,072930565	0,002119678	0,032758312
chrV:14483159:14484346:R02D5.3:WBGene00010977	267,9320056	0,701623273	0,228368026	3,072335846	0,002123906	0,032794031
chrX:10412724:10416661:acr-8:WBGene00000047	900,8734919	-0,296002222	0,096452116	-3,068903357	0,002148461	0,033143253
chrI:15040473:15041274:cyn-5:WBGene00000881	59202,64946	0,492116109	0,160374353	3,068546194	0,002151031	0,033153003
chrII:13412634:13414906:Y48C3A.18:WBGene00012997	626,5564472	0,526647761	0,171666941	3,067846125	0,002156076	0,033200855
chrIV:12057625:12059951:K08E4.3:WBGene00010667	358,5186453	0,433508304	0,141343931	3,067045746	0,002161858	0,033221201
chrI:11912005:11912677:mag-1:WBGene00003123	12016,82478	0,539573535	0,175931303	3,066955829	0,002162508	0,033221201
chrV:3525269:3526579:T24A6.7:WBGene00020747	50,99454664	1,029945806	0,335831046	3,066857032	0,002163223	0,033221201
chrV:4204722:4209764:H43I07.1:WBGene00019274	1726,397518	0,330115215	0,10765599	3,066389653	0,002166608	0,033243339
chrI:5272845:5274339:C01G8.1:WBGene00015312	413,9373212	0,532685236	0,173749583	3,065821666	0,002170727	0,033268325
chrI:4208514:4210341:hop-1:WBGene00001985	208,7963997	0,463121041	0,151068839	3,065629179	0,002172125	0,033268325
chrX:2865913:2871060:F53B3.3:WBGene00018742	1036,176545	-0,593690055	0,193688663	-3,065177107	0,002175411	0,033288853
chrIV:11465410:11467239:C10C6.7:WBGene00007515	73,15883411	0,625244043	0,204012491	3,064734117	0,002178636	0,033293468
chrV:16237522:16238829:F21H7.5:WBGene00009031	80,9808106	-1,197522681	0,390837552	-3,063990846	0,002184056	0,033293468
chrV:532258:534069:nhr-58:WBGene00003648	793,292928	0,443145411	0,144641598	3,063748021	0,002185829	0,033293468
chrI:2308975:2312129:nsun-4:WBGene00021476	1013,101415	0,297278831	0,097045585	3,063290629	0,002189173	0,033293468
chrV:20555689:20556360:Y38H6C.23:WBGene00012634	9,484539831	1,734489235	0,566270316	3,06300575	0,002191258	0,033293468
chrIII:7128900:7132057:viro-2:WBGene00015107	274,8135451	-0,686194243	0,224027871	-3,06298605	0,002191403	0,033293468
chrIV:4197466:4198365:cyp-25A6:WBGene00019438	23,48082011	1,011071782	0,330098011	3,062944178	0,002191709	0,033293468
chrI:4177304:4178447:R12E2.13:WBGene00020038	4012,409221	0,453825932	0,14817247	3,06282222	0,002192603	0,033293468
chrX:1676204:1678123:fbxa-170:WBGene00016486	124,2190705	0,554796264	0,181163059	3,062413865	0,002195597	0,033293468
chrV:1442587:1442917:cnc-11:WBGene00044900	85,39659653	1,381556604	0,45113666	3,062390459	0,002195768	0,033293468
chrI:12560250:12560714:W02D9.6:WBGene00012212	6,594031582	2,945282935	0,961817285	3,062206284	0,00219712	0,033293468
chrII:6880698:6883754:pmp-1:WBGene00004058	1371,672502	-0,595575818	0,194512795	-3,061885048	0,002199479	0,033299723
chrI:9420825:9421992:pabp-2:WBGene00003904	9754,443836	0,353491745	0,115460167	3,061590455	0,002201645	0,033303038
chrV:13782398:13784103:F53C11.3:WBGene00009973	3897,647176	0,394678608	0,128928523	3,061220266	0,002204369	0,033314787
chrII:1771646:1774955:math-26:WBGene00018100	645,2100919	-0,899419804	0,293840995	-3,06090647	0,00220668	0,033320286
chrI:8759140:8759788:tin-13:WBGene00006574	2796,820988	0,729547922	0,238369216	3,060579438	0,002209092	0,033327282
chrIII:10947445:10951169:strd-1:WBGene00013132	1099,975624	0,218246628	0,071342213	3,059151372	0,00221965	0,033457063
chrX:11659509:11661660:sfxn-1.5:WBGene00011440	740,2014659	0,389201074	0,127243937	3,058700348	0,002222994	0,033477974
chrX:12792726:12793386:abf-5:WBGene00000016	13,80196523	1,799807161	0,588928976	3,05606828	0,002242602	0,033743563
chrII:5414206:5415370:EEED8.3:WBGene00017134	3665,757498	0,569001258	0,186278118	3,054579161	0,002253765	0,033881737
chrV:5933374:5936791:M03F8.5:WBGene00019764	27,45730022	-0,783226788	0,256479261	-3,053762655	0,002259908	0,033944254
chrV:20514636:20515708:Y38H6C.8:WBGene00012621	9,397165851	1,634918672	0,535448978	3,053360335	0,00226294	0,033959985
chrV:15886715:15888851:cgt-1:WBGene00011517	819,1018594	0,270654111	0,088670009	3,05237492	0,002270383	0,034021844
chrX:381337:382709:ife-2:WBGene00002060	5347,663348	0,438296823	0,143596148	3,05228817	0,00227104	0,034021844
chrIII:4817539:4819082:F26A1.4:WBGene00017803	18,0369212	-1,13933265	0,37360678	-3,049550251	0,002291843	0,03429555
chrIII:10617862:10620210:lron-10:WBGene00012646	2529,276335	0,41976434	0,137656683	3,049356787	0,002293319	0,03429555
chrV:9741205:9744328:sta-2:WBGene00010251	948,8693662	-0,459616247	0,150758259	-3,048696959	0,002298362	0,03434094
chrII:8630692:8634464:cutl-12:WBGene00011928	200,4650894	-0,64077935	0,210224267	-3,048075076	0,002303124	0,034353474
chrIV:3467429:3469828:F58E2.3:WBGene00019047	49,78111579	-0,72490133	0,23782361	-3,048062928	0,002303217	0,034353474
chrX:13287774:13288815:R04D3.4:WBGene00011012	530,6013532	0,490850078	0,161069366	3,047445277	0,002307955	0,034394165
chrI:692021:694650:Y18H1A.4:WBGene00021210	1769,002259	0,476183906	0,156297246	3,046655766	0,002314025	0,034454611
chrIV:985684:985826:Y55F3AM.23:WBGene00220181	8,75733017	1,150951574	0,377826643	3,046242493	0,002317209	0,034472006
chrX:13449585:13451678:F02D10.6:WBGene00008526	136,1111451	0,557976738	0,18318851	3,045915583	0,00231973	0,034479525
chrI:3932209:3934813:egg-4:WBGene00020652	474,4244516	0,443048126	0,145501233	3,044978492	0,00232697	0,034520034
chrII:700481:701125:T02H6.11:WBGene00020181	11191,8995	0,582380383	0,191259358	3,044977191	0,00232698	0,034520034
chrI:4805606:4809674:ept-1:WBGene00018797	2518,206841	0,209346381	0,068755839	3,044779668	0,002328508	0,034520034
chrX:11295006:11296731:inx-2:WBGene00002124	10984,43778	0,3548597	0,116598671	3,043428353	0,002338991	0,034620361
chrIII:3425735:3428094:metl-18:WBGene00010450	861,6178539	0,35435543	0,116434611	3,043385693	0,002339323	0,034620361
chrV:15444915:15445420:T26H5.9:WBGene00044206	55,20208504	1,515362949	0,498027139	3,042731673	0,002344413	0,034664615
chrI:15060860:15061159:F31C3.16:WBGene00201398	10475,51153	-1,128250646	0,370832428	-3,04248108	0,002346366	0,034664615
chrII:1555212:1556335:fbxb-54:WBGene00019418	905,5201122	0,487084741	0,160182832	3,040804894	0,002359467	0,03482809
chrIV:7675173:7696930:itr-1:WBGene00002173	1308,755095	-1,096456596	0,360637923	-3,04032528	0,002363228	0,034830911
chrI:9511174:9512236:smn-1:WBGene00004887	1502,151171	0,381130532	0,12536111	3,040261309	0,00236373	0,034830911
chrX:13237388:13238476:K08H2.3:WBGene00010690	244,6944865	0,481567525	0,158452832	3,039185352	0,002372189	0,034925475
chrI:10640420:10642281:eif-3.E:WBGene00001228	5180,817734	0,284118505	0,093535455	3,037548766	0,002385108	0,035076078
chrI:9850016:9851791:ensa-1:WBGene00010730	4991,927395	0,320896576	0,105649463	3,037370621	0,002386518	0,035076078
